,text,time,long,lat
157,Santa Ana College Fire Academy Class 172 #pt #goodforyou #goodforme @Central Net https://www.instagram.com/p/BZEk5FWgqd_/,2017-09-01 10:00:00,34.2322,-118.3617
158,"As a renewal fire, destruction and regeneration, acid penetrating your veins. We are The… https://www.instagram.com/p/BZET9awgglb/",2017-09-01 10:00:00,34.2322,-118.3617
159,N E V E R G I V E U P on what sets your soul on fire. There are few things I want more than… https://www.instagram.com/p/BXzX8Dqn4uK/,2017-09-01 10:00:00,34.2322,-118.3617
160,Webelos won the fire brigade water game and received their Webelos Colors? A win-win for… https://www.instagram.com/p/BZDS-O6jOMX/,2017-09-01 10:00:00,34.2322,-118.3617
161,"Fire on the Mountain. @Miracle Mile, Los Angeles https://www.instagram.com/p/BZC3bzPF-nr/",2017-09-01 10:00:00,34.2322,-118.3617
162,"A car fire has been cleared from lanes. in #Riverside on 60 EB at Market St, stopped traffic back to Vly Wy, delay of 24 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
163,!! sigalert !! brush fire has three right lanes blocked. in #Hawthorne on I-405 SB between EL Segundo Blvd and Ro... http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
164,!! sigalert !! brush fire has the 105 w / e transition closed. in #Inglewood on I-405 NB at I-105 #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
165,"A car fire has the right lane blocked. in #Riverside on 60 EB at Market St, stopped traffic back to Vly Wy, delay of 24 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
166,A car fire has the right lane blocked. in #Riverside on 60 EB at Market St #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
167,!! sigalert !! brush fire has three right lanes blocked. in #Hawthorne on I-405 SB between EL Segundo Blvd and Ro... http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
168,!! sigalert !! brush fire has the transition road to 405 south. in #Inglewood on 105 WB at I-405 #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
169,!! sigalert !! brush fire has the 105 w / e transition closed. in #Inglewood on I-405 NB at I-105 #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
170,!! sigalert !! brush fire has all lanes blocked. in #Hawthorne on I-405 SB between EL Segundo Blvd and Rosecrans ... http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
171,!! sigalert !! brush fire has all lanes blocked due to brush fire. in #Hawthorne on I-405 SB between EL Segundo B... http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
172,"!! sigalert !! brush fire has the two right lanes blocked. in #Hawthorne on I-405 SB at EL Segundo Blvd, stopped traffic back to Sunset Blvd",2017-09-01 10:00:00,34.2322,-118.3617
173,!! sigalert !! brush fire has the two right lanes blocked. in #Hawthorne on I-405 SB at EL Segundo Blvd #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
174,!! sigalert !! brush fire has the transition road to 405 south. in #Inglewood on 105 WB at I-405 #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
175,La Tuna Fire burn area. #burbank #stoughcanyon #verdugomountains #latunafire #fire #wildfire… https://www.instagram.com/p/BZCmzDXBqQy/,2017-09-01 10:00:00,34.2322,-118.3617
176,All gas no brakes!!! Caine spittin that fire over one of my fav beats!! Link in his bio… https://www.instagram.com/p/BZCegXpH8KR/,2017-09-01 10:00:00,34.2322,-118.3617
177,LAFD veg fire @15455 North Glenoaks Blvd.,2017-09-01 10:00:00,34.2322,-118.3617
178,LAFD responding to possible brush fire.,2017-09-01 10:00:00,34.2322,-118.3617
179,Wood Fire Pizza at its best from @flamingallstars lots of yummy pizza coming out of this Monster… https://www.instagram.com/p/BZCMg3ln6jd/,2017-09-01 10:00:00,34.2322,-118.3617
180,Even the fire extinguishers get the full rooster treatment here! #srirachasauce @Huy Fong… https://www.instagram.com/p/BZCJQhBH-fi/,2017-09-01 10:00:00,34.2322,-118.3617
181,@freakshowdeluxe Dancing with fire beetlehousela bdp_sg_mk7 #timburton #firehulahoop… https://www.instagram.com/p/BZCHaSVHIa1/,2017-09-01 10:00:00,34.2322,-118.3617
182,"We also specialize in Home, Mobile Home, & Fire insurance. Call today for a free estimate… https://www.instagram.com/p/BZCE1czlzSe/",2017-09-01 10:00:00,34.2322,-118.3617
183,New firefighter graduation ceremony today. #LAFD. @Los Angeles Fire Department Drill Tower 40 https://www.instagram.com/p/BZB8VJklfSg/,2017-09-01 10:00:00,34.2322,-118.3617
184,"Y'all already know this show gone be fire, #HowTheWestWasWon all these greats on one stage get… https://www.instagram.com/p/BZBqRGkD1-Z/",2017-09-01 10:00:00,34.2322,-118.3617
185,"Day 2: another return of that ball of fire in the east. #couchto5k @Torrance, California https://www.instagram.com/p/BZBk8ZVjrtF/",2017-09-01 10:00:00,34.2322,-118.3617
186,"I'm at Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA https://www.swarmapp.com/c/3SBEoqkMkpS",2017-09-01 10:00:00,34.2322,-118.3617
187,@espn you should fire @jemelehill she did the same thing Curt Schilling and Makr Ditka did! Talk more sports and less politics #equaljustice,2017-09-01 10:00:00,34.2322,-118.3617
188,Fire in the sky!! Beautiful. @The Great Park Irvine https://www.instagram.com/p/BZAxVczlcytkFrdJcGcuGUYRXI1qwoYwwvAKYs0/ …,2017-09-01 10:00:00,34.2322,-118.3617
189,#freestuffOC Fire wood!!!! (Costa Mesa): Fire wood for FREE please call or text *** http://orangecounty.craigslist.org/zip/6292027120.html …,2017-09-01 10:00:00,34.2322,-118.3617
190,The Legend of the Water Dragon!! S/O to #RoundsELiquid Water Dragon is FIRE!!! from @ecigcity2… https://www.instagram.com/p/BZAr55fncnc/,2017-09-01 10:00:00,34.2322,-118.3617
191,The Warriors were on FIRE tonight getting through that #humpday training. Awesome work team!… https://www.instagram.com/p/BZAoSUulCFw/,2017-09-01 10:00:00,34.2322,-118.3617
192,Fire chief!!!!!! @Old Tony's https://www.instagram.com/p/BZAjFw5FeJwJuQyCTt0ecWATwqS3RQ5KFj-Ehw0/ …,2017-09-01 10:00:00,34.2322,-118.3617
193,Cayman on fire #CarsDaily • #Porsche247 • #CaymanGT4 • #ItsWhiteNoise •… https://www.instagram.com/p/BZAf9aDAmBM/,2017-09-01 10:00:00,34.2322,-118.3617
194,10tanker DC-10 pulling out after a drop on the #latunafire On day 2 as the fire pushed into… https://www.instagram.com/p/BZAXw7unUd5/,2017-09-01 10:00:00,34.2322,-118.3617
195,A brush fire has the right alne of the onramp blocked. in #RanchoSantaMargarita on 241 NB after Santa Margarita Pky #LAtraffic,2017-09-01 10:00:00,34.2322,-118.3617
196,"#Fire #Flames #Warmth #FallNights #Starbucks @Los Angeles, California https://www.instagram.com/p/BZAJdj4HbMa/",2017-09-01 10:00:00,34.2322,-118.3617
197,"""I now create to express inner knowings that reside within us all, the glimmering fires of our… https://www.instagram.com/p/BZAA09BhfHn/",2017-09-01 10:00:00,34.2322,-118.3617
198,Fun day at Pretend City. EJ was on cloud 9 pretending to be a fire chief with his **future wife… https://www.instagram.com/p/BY_2EfmgEnB/,2017-09-01 10:00:00,34.2322,-118.3617
199,Getting low rates on fire insurance and protecting yourself and your home is very important. And… https://www.instagram.com/p/BY_zPU0lGBZ/,2017-09-01 10:00:00,34.2322,-118.3617
200,"""Ive survived and still am surviving because the fire inside of me burned brighter then the fire… https://www.instagram.com/p/BY_zA1aBHB2/",2017-09-01 10:00:00,34.2322,-118.3617
201,That's a mighty fine group of #Texans. All nbcla news folks! (We have fire safety training) @… https://www.instagram.com/p/BY_vLwflkUq/,2017-09-01 10:00:00,34.2322,-118.3617
202,Making client's #lashes fire @CovenLBNstudio #lashextensions #eyelashextensions… https://www.instagram.com/p/BY_jQyogBct/,2017-09-01 10:00:00,34.2322,-118.3617
203,"As I am preparing to teach W1 at Mostly Angels tonight, I am reminded of the Mysteries of Fire.… https://www.instagram.com/p/BY_Xcx7hPhR/",2017-09-01 10:00:00,34.2322,-118.3617
204,They look like they going to war on this beat! #music #newmusic #listentothis #buyit#fire… https://www.instagram.com/p/BY_Q-imBPJI/,2017-09-01 10:00:00,34.2322,-118.3617
205,Los Angeles County Fire Department Field Mechanic… https://www.instagram.com/p/BY--eU8gSVg/,2017-09-01 10:00:00,34.2322,-118.3617
206,Sitting around the camp fire with @alexelena007 on his bday. #iwearmysunglassesatnight @Los… https://www.instagram.com/p/BY-fXZHD61_/,2017-09-01 10:00:00,34.2322,-118.3617
207,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/h0jHtzrCjcK",2017-09-01 10:00:00,34.2322,-118.3617
208,Sweet Corn Soup with fire roasted poblano & corn salsa - an absolutely delicious lunch option.… https://www.instagram.com/p/BY90Q-8DVem/,2017-09-01 10:00:00,34.2322,-118.3617
209,A car fire has the roadway blocked. in #ClevelandNationalForest on 74 WB between The Candy Store and Caspers Park Rd #LAtraffic,2017-09-01 10:00:00,34.2322,-118.3617
210,A car fire has the roadway blocked in both directions. in #ClevelandNationalForest on 74 WB between The Candy Store and Caspers Park Rd,2017-09-01 10:00:00,34.2322,-118.3617
211,This top is fire #ootd #zaradaily #zarastyle #aw2017 #fauxfur vsco #fittingroomselfie #selfie @… https://www.instagram.com/p/BY9o2LvAHUF/,2017-09-01 10:00:00,34.2322,-118.3617
212,Calfs are on fire after them steps haha! @Thousand Steps Beach -… https://www.instagram.com/p/BY9onpwDBeQZI3OM2xGnUhA4xnuPAjKPVzctxY0/ …,2017-09-01 10:00:00,34.2322,-118.3617
213,Fire in the hole! @Knott's Berry Farm https://www.instagram.com/p/BY9cMRuFAOX/,2017-09-01 10:00:00,34.2322,-118.3617
214,Pink fire hydrants totally call for photo ops @The LASH https://www.instagram.com/p/BY9UNAPAM2f/,2017-09-01 10:00:00,34.2322,-118.3617
215,"Arcade Fire // w @gracemerlin1 @Balboa Peninsula, Newport Beach https://www.instagram.com/p/BY9HDn7BMrV/",2017-09-01 10:00:00,34.2322,-118.3617
216,"FIND YOUR BALANCE - Whatever sets your heart on fire, go after it with no hesitation - But… https://www.instagram.com/p/BY9Al1wD6lv/",2017-09-01 10:00:00,34.2322,-118.3617
217,"I'm listening to ""Upper Valley Area Local Police and Fire"" using the @ScannerRadio app, you can get it by going tohttps://play.google.com/store/apps/details?id=com.scannerradio …",2017-09-01 10:00:00,34.2322,-118.3617
218,"""These violent delights have violent ends And in their triumph die, like fire and powder, Which… https://www.instagram.com/p/BY8sMGmF_B6/",2017-09-01 10:00:00,34.2322,-118.3617
219,Made in Hollywood honors-congrats Fire Starter Studios! #setlife #emmys @Hollywood https://www.instagram.com/p/BY8sGbQhMVa/,2017-09-01 10:00:00,34.2322,-118.3617
220,"Day 4 of 4 (@Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA) https://www.swarmapp.com/c/7P8vdc8XxfH",2017-09-01 10:00:00,34.2322,-118.3617
221,Los Angeles County Fire Department Patrol 73… https://www.instagram.com/p/BY8Y1XfA_vA/,2017-09-01 10:00:00,34.2322,-118.3617
222,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/hbVbyM3vzUS",2017-09-01 10:00:00,34.2322,-118.3617
223,"I'm at Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA https://www.swarmapp.com/c/6ZZTPWlxCt1",2017-09-01 10:00:00,34.2322,-118.3617
224,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/48lUEbHghhO",2017-09-01 10:00:00,34.2322,-118.3617
225,"I'm at Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA https://www.swarmapp.com/c/jz2fHkiYCIV",2017-09-01 10:00:00,34.2322,-118.3617
226,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/6NQQjsRL2jv",2017-09-01 10:00:00,34.2322,-118.3617
227,Testimonials like this are the ones the really fire me up!! We are in the business of changing… https://www.instagram.com/p/BY7YN6XHqQw/,2017-09-01 10:00:00,34.2322,-118.3617
228,C O R E • on fire with these Reverse Knee Stretches Round Back Flat Back Increases… https://www.instagram.com/p/BY7MgWsAhAw/,2017-09-01 10:00:00,34.2322,-118.3617
229,Little preview. Learning/Relearning Fire and the difference from last year shows (confidence and… https://www.instagram.com/p/BY7Knl3lU-N/,2017-09-01 10:00:00,34.2322,-118.3617
230,Just posted a photo @Manhattan Beach Fire Department Station 1 https://www.instagram.com/p/BY7AiB3FZRd/,2017-09-01 10:00:00,34.2322,-118.3617
231,"Can you relate? Maybe it's time to fire your boss. #entrepreneurlife @Beverly Hills, California https://www.instagram.com/p/BY64cxlh2MF/",2017-09-01 10:00:00,34.2322,-118.3617
232,CANrasmic! dragon is FANTASTIC in person. Love that extra touch of fire hot Cheetos as the… https://www.instagram.com/p/BY6n_RkB9y7/,2017-09-01 10:00:00,34.2322,-118.3617
233,"Baptism by fire. @Los Angeles, California https://www.instagram.com/p/BY6VMC_lqXB/",2017-09-01 10:00:00,34.2322,-118.3617
234,You know if I went to Hogwarts I'd be skipping Charms to have a fire whiskey in my pumpkin juice… https://www.instagram.com/p/BY6PecPn3Tz/,2017-09-01 10:00:00,34.2322,-118.3617
235,Fire in the sky. #summer #2017 #isthistheend #amberglow #california… https://www.instagram.com/p/BY6JkV2gk37/,2017-09-01 10:00:00,34.2322,-118.3617
236,"At 9:30 AM, 2 E Rosamond [Kern Co, CA] FIRE DEPT/RESCUE reports HAIL of mothball size (E0.50 INCH) #HNX https://mesonet.agron.iastate.edu/lsr/#HNX/201709111630/201709111630 …",2017-09-01 10:00:00,34.2322,-118.3617
237,The La Tuna Fire • Los Angeles #fire #forestfire #chevy #tahoe #burbank #losangeles #california… https://www.instagram.com/p/BY57cj8lnu8/,2017-09-01 10:00:00,34.2322,-118.3617
238,"Treat me like fire @Los Angeles, California https://www.instagram.com/p/BY52zTlDOCA/",2017-09-01 10:00:00,34.2322,-118.3617
239,"Day 3 of 4 (@Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA) https://www.swarmapp.com/c/9UuOzjIE2Vp",2017-09-01 10:00:00,34.2322,-118.3617
240,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/5hPhVVqGZMf",2017-09-01 10:00:00,34.2322,-118.3617
241,"This Wednesday, join us for FIRE & FURY A Night with @graceparra360 and Friends A Show to… https://www.instagram.com/p/BY4NdVEgtD1/",2017-09-01 10:00:00,34.2322,-118.3617
242,Real estate booming in New Mexico ski town of Angle Fire http://dlvr.it/Pm6Sfk #Granada Hills,2017-09-01 10:00:00,34.2322,-118.3617
243,Real estate booming in New Mexico ski town of Angle Fire http://dlvr.it/Pm6SJR,2017-09-01 10:00:00,34.2322,-118.3617
244,Because it's Sunday and I can! : Brain on Fire #imaddicted… https://www.instagram.com/p/BY4BBwZjqFG58RlYJ8O_h57REQ0R1xz8aeekSY0/ …,2017-09-01 10:00:00,34.2322,-118.3617
245,"Two right lanes blocked due to a car fire in #VernonBell on 710 NB at Atlantic Blvd, stopped traffic back to Firestone Blvd #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
246,Fire BAD! #halloween @Target Corona https://www.instagram.com/p/BY37qpvDqPy/,2017-09-01 10:00:00,34.2322,-118.3617
247,Fire Station 1 tour today at the NEW fire station at 3401 University Ave. This is the photo of… https://www.instagram.com/p/BY3xEgbD2gz/,2017-09-01 10:00:00,34.2322,-118.3617
248,#sunday #poetry #fire #Repost @noor_unnahar (get_repost) ・・・ Here is a generation sitting on… https://www.instagram.com/p/BY3T3RGBke-/,2017-09-01 10:00:00,34.2322,-118.3617
249,"Day 2 of 4 (@Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA) https://www.swarmapp.com/c/bj92ubslK7A",2017-09-01 10:00:00,34.2322,-118.3617
250,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/fNDGF4SDIFb",2017-09-01 10:00:00,34.2322,-118.3617
251,So proud of FIRE FOX #lajrderbydolls #firefox #23 #laderbydolls #derbydolls #rollerderby… https://www.instagram.com/p/BY2pxH7Ar8j/,2017-09-01 10:00:00,34.2322,-118.3617
252,Hate always back fires. @Santa Monica Beach https://www.instagram.com/p/BY2jVVOAWzb/,2017-09-01 10:00:00,34.2322,-118.3617
253,These ladies brought the fire and the light to the Baldwin Hills Crenshaw 70th Anniversary… https://www.instagram.com/p/BY2fPXIDDB7/,2017-09-01 10:00:00,34.2322,-118.3617
254,TREAT meal was FIRE Of Course I had a liftoff in that cup @Stonefire Grill https://www.instagram.com/p/BY2bce0gp_a/,2017-09-01 10:00:00,34.2322,-118.3617
255,Light My Fire #bringyourvibe #malibu @Solstice Canyon https://www.instagram.com/p/BY2Kb_ihHzn/,2017-09-01 10:00:00,34.2322,-118.3617
256,Darci A. This is fire. Thank you! Can't wait to see what you and Josh do... (Candy Bar Milk Stout) http://untp.beer/s/c502305703,2017-09-01 10:00:00,34.2322,-118.3617
257,"Kids and big fire... What could go wrong? @Corona, California https://www.instagram.com/p/BY2CkP5jbhFrjZqzaF6zGUbVkPSDEXEmxFfgTQ0/ …",2017-09-01 10:00:00,34.2322,-118.3617
258,Frequency of lighting strikes over Pasadena right now has me a little worried. No more fires plz… https://www.instagram.com/p/BY2BXbplJtt/,2017-09-01 10:00:00,34.2322,-118.3617
259,We don't have much in the backyard.....yet. (thinking about putting fire pit in the backyard) we… https://www.instagram.com/p/BY1_E8GHN31/,2017-09-01 10:00:00,34.2322,-118.3617
260,One life.. Just one. Why aren't we running like we are on fire towards our DREAMS ?… https://www.instagram.com/p/BY1287JBxrO/,2017-09-01 10:00:00,34.2322,-118.3617
261,"I got the eye of the tiger, a fighter Dancing through the fire @Burbank Krav Maga https://www.instagram.com/p/BY10l3NjMYj/",2017-09-01 10:00:00,34.2322,-118.3617
262,"I'm at Fire and Dice in Los Angeles, Calif https://www.swarmapp.com/c/2aLtZ1vI5MF",2017-09-01 10:00:00,34.2322,-118.3617
263,9/1/17 batch of #Julius was fire. Stay away from 8/24/17 as it was waaay off. treehousebrewco… https://www.instagram.com/p/BY1s4MFldlR/,2017-09-01 10:00:00,34.2322,-118.3617
264,Our New Announces this week are: 09/13 Fire & Fury: A Night with Grace Parra & Friends 09/19… https://www.instagram.com/p/BY1ioOFAMCG/,2017-09-01 10:00:00,34.2322,-118.3617
265,9/23 members of felamusical @jungle_fire @mexico68music @budosband denguefevermusic + more join… https://www.instagram.com/p/BY1h-r1h2NQ/,2017-09-01 10:00:00,34.2322,-118.3617
266,"kraejiyaeji was on fire last night! Such a killer eclectic DJ Set!! @Los Angeles,… https://www.instagram.com/p/BY1gzxylT2z/",2017-09-01 10:00:00,34.2322,-118.3617
267,Last week the La Tuna Canyon fire burned dangerously close to one of… https://www.instagram.com/p/BY1a14fBQeAl-GUjSxtXhJQ1gBdRuJutX3Yp3U0/ …,2017-09-01 10:00:00,34.2322,-118.3617
268,"Sunny skies, no fires, no storms, how much more lucky or grateful could we be living in SoCal.… https://www.instagram.com/p/BY1X5E5HGRT/",2017-09-01 10:00:00,34.2322,-118.3617
269,Come by tonight!! This event is fire vs. police boxing Tickets start at $25 and up! Come… https://www.instagram.com/p/BY1SHn5lqE3/,2017-09-01 10:00:00,34.2322,-118.3617
270,Honoring our Fire and Police for 9/11 at Day of Service! #mayorsstand4all #mayorwarren… https://www.instagram.com/p/BY1Mq_SBFkJ/,2017-09-01 10:00:00,34.2322,-118.3617
271,Light yourself on fire with passion & people will come for miles to watch you burn #truth… https://www.instagram.com/p/BY1Ma7KH-9y/,2017-09-01 10:00:00,34.2322,-118.3617
272,"!!sigalert!! the two right lanes are closed because of a vehicle fire. in #ElysianPark on I-5 SB at Stadium Wy, s... http://bit.ly/10F395r",2017-09-01 10:00:00,34.2322,-118.3617
273,"A vehicle fire is on the right shoulder. in #ElysianPark on I-5 SB at Stadium Wy, stopped traffic back to Los Feliz Blvd, delay of 21 mins",2017-09-01 10:00:00,34.2322,-118.3617
274,"Day 1 of 4 (@Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA) https://www.swarmapp.com/c/kkF9cT7DSB3",2017-09-01 10:00:00,34.2322,-118.3617
275,Matches dot com!! #fire . . #summer #done #match #funtimes #instagood #picoftheday… https://www.instagram.com/p/BYz6xJig1hc/,2017-09-01 10:00:00,34.2322,-118.3617
276,"Stereotypical, I know, but Sogo the #dalmation really liked the fire hydrant. #dogsofinstagram… https://www.instagram.com/p/BYzoFZvDc5G/",2017-09-01 10:00:00,34.2322,-118.3617
277,#ashtray #fire @Godmothers Saloon https://www.instagram.com/p/BYzmxowAeQs/,2017-09-01 10:00:00,34.2322,-118.3617
278,"5x3 @365lb.. I was tired, sore, hungry. Every rep felt like I was picking up a fire truck.… https://www.instagram.com/p/BYzkmzoABHX/",2017-09-01 10:00:00,34.2322,-118.3617
279,I found this hilarious ! #matches #fire #matchstick #matchsticks #poopoo #stink #odorcontrol… https://www.instagram.com/p/BYzhg5_ALAY/,2017-09-01 10:00:00,34.2322,-118.3617
280,The tales that speak of frost and fire. The guardian angels and the demons of… https://www.instagram.com/p/BYzfl4Ajt_4/,2017-09-01 10:00:00,34.2322,-118.3617
281,"Wow! #rafaelnadal #on fire #usopen #thebull #vamos #drpetti @Rancho Palos Verdes,… https://www.instagram.com/p/BYzfRLUBg4c/",2017-09-01 10:00:00,34.2322,-118.3617
282,Fire fire fire. The #malibu view just got better. Thanks Corinna Knight for letting us loose.… https://www.instagram.com/p/BYze6y_FNH7/,2017-09-01 10:00:00,34.2322,-118.3617
283,"Love & light to our planet, and everyone impacted by fires, rain, floods, hurricanes, tsunamis,… https://www.instagram.com/p/BYzdWqfARIi/",2017-09-01 10:00:00,34.2322,-118.3617
284,"Hurricanes. Fires. Earthquakes. She's on it, regardless of all. #patsycline #adoptdontshop… https://www.instagram.com/p/BYzbDU9HjQq/",2017-09-01 10:00:00,34.2322,-118.3617
285,This bride's on fire! #lovemybride #sunset #love #family #wedding #weddingdress @San Timoteo… https://www.instagram.com/p/BYzReRYjYwC/,2017-09-01 10:00:00,34.2322,-118.3617
286,"Sweet Karina. No fire, nor rain, no hurricane could keep this elegant bride from her tying the… https://www.instagram.com/p/BYzRJcbj3iT/",2017-09-01 10:00:00,34.2322,-118.3617
287,"Carlos Almaraz: Playing with fire (Cofounder of the Los Four, activist with the United Farm… https://www.instagram.com/p/BYzE8A1AjMF/",2017-09-01 10:00:00,34.2322,-118.3617
288,Earth'n Wind'n and Fire'n just to get to me... @Pacific Clinics Training Institute https://www.instagram.com/p/BYzEVspgHQJ/,2017-09-01 10:00:00,34.2322,-118.3617
289,"!! sigalert !! a car fire has the left lane of the fastrack lanes blocked. in #Corona on 91 EB after Auto Ctr Dr,... http://bit.ly/10F395r",2017-09-01 10:00:00,34.2322,-118.3617
290,"!! sigalert !! a car fire has the fastrack lanes blocked. in #Corona on 91 EB after Auto Ctr Dr, stopped traffic back to Hwy 71 #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
291,"!! sigalert !! a car fire has the fastrack blocked. in #Corona on 91 EB after Auto Ctr Dr, stopped traffic back to Hwy 71, delay of 12 mins",2017-09-01 10:00:00,34.2322,-118.3617
292,!! sigalert !! a car fire has the fastrack blocked. in #Corona on 91 EB after Auto Ctr Dr #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
293,A car fire has the fastrack lane closed. in #Corona on 91 EB after Auto Ctr Dr #LAtraffic http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
294,Start your own fire . . . . #boudoir #captureboudoir #boudoirshoot #boudoirphotography… https://www.instagram.com/p/BYy8NxWlV0v/,2017-09-01 10:00:00,34.2322,-118.3617
295,NEW Product Alert Sept 8th 17 6 Pm Pst Yall aint ready for this one. #AmVicious #Fire… https://www.instagram.com/p/BYy4yr1hL_j/,2017-09-01 10:00:00,34.2322,-118.3617
296,Sending my thoughts out to the other coast. So lucky we only have earthquakes and fires and… https://www.instagram.com/p/BYy2om5hso_/,2017-09-01 10:00:00,34.2322,-118.3617
297,Catch a fire! new fav tank @samuellippke @canyoncountryla @DaydreamerLA #BobMarley… https://www.instagram.com/p/BYyo7VvnOHI/,2017-09-01 10:00:00,34.2322,-118.3617
298,"One week ago, the La Tuna fire broke amid a heat wave and shut down miles of the 210 Freeway for… https://www.instagram.com/p/BYyo3ooDsJ7/",2017-09-01 10:00:00,34.2322,-118.3617
299,"#tghw We live by Fire ""Kefir Lime Cured Salmon Tataki"" #salmon #fire #technique tendergreens… https://www.instagram.com/p/BYylluWhq-H/",2017-09-01 10:00:00,34.2322,-118.3617
300,"A cra is on fire on the right shoulder. in #Pomona on I-10 WB before Dudley St, stopped traffic back to Monte Vista Ave, delay of 36 mins",2017-09-01 10:00:00,34.2322,-118.3617
301,"A cra is on fire on the right shoulder. in #Pomona on I-10 WB before Dudley St, stopped traffic back to Orange Grove Ave, delay of 15 mins",2017-09-01 10:00:00,34.2322,-118.3617
302,While the world is on fire we took a much needed time out. I like jalapeños in my #cocktails… https://www.instagram.com/p/BYyOZkZh_JH/,2017-09-01 10:00:00,34.2322,-118.3617
303,pokemeusa just opened their Irvine location and is bringing the fire with their new Sweet… https://www.instagram.com/p/BYwqRHEDWlb/,2017-09-01 10:00:00,34.2322,-118.3617
304,Great balance - Drinking a Pineapple Mana Wheat by @MauiBrewingCo @fire rock burgers and brews — http://untp.beer/s/c500998430,2017-09-01 10:00:00,34.2322,-118.3617
305,"Our positive energy and prayers are with everyone being affected by disasters (fire, #drought,… https://www.instagram.com/p/BYwYO0znRvz/",2017-09-01 10:00:00,34.2322,-118.3617
306,@hannah_benet took some awesome photos at our fire shoot - here are a few! @Hansen Dam https://www.instagram.com/p/BYwTKLFj9e8/,2017-09-01 10:00:00,34.2322,-118.3617
307,"""A Year of Fire"" is a Witchcraft 1, year-long book study that combines developing a strong inner… https://www.instagram.com/p/BYwS22jhiPl/",2017-09-01 10:00:00,34.2322,-118.3617
308,Just had the Fire Hot Chicken from mcflys.allnatural . So tasty and digging the burn.… https://www.instagram.com/p/BYwK1E4FTsI/,2017-09-01 10:00:00,34.2322,-118.3617
309,Be fearless in the pursuit of what sets your soul on fire Photo by @lesambruno @Venice Beach https://www.instagram.com/p/BYwEd3rFohs/,2017-09-01 10:00:00,34.2322,-118.3617
310,"Car fire on the off-ramp in #SouthGate on 710 NB at Imperial Hwy, stopped traffic back to Rosecrans Ave, delay of 18 mins #LAtraffic",2017-09-01 10:00:00,34.2322,-118.3617
311,An suv fire on the right shoulder. fire crews blocking the two right lanes. in #Hawthorne on 105 EB at Crenshaw B... http://bit.ly/10F395r,2017-09-01 10:00:00,34.2322,-118.3617
312,Fire & Water for the Love of Full MoonMoon LoverMoon DreamsMoon VisionsI am a PiscesDive… https://www.instagram.com/p/BYug4BugL6v/,2017-09-01 10:00:00,34.2322,-118.3617
313,"#defenddreamers ...!! 2 hurricanes, multiple fires, North Korea, Russian Hacking, White… https://www.instagram.com/p/BYuaNsRhcMn/",2017-09-01 10:00:00,34.2322,-118.3617
314,Downtown Los Angeles • Be Fearless In The Pursuit Of What Sets Your •Soul On Fire..... • • • … https://www.instagram.com/p/BYuPrOgnAPU/,2017-09-01 10:00:00,34.2322,-118.3617
315,"When fire_apizzaco invites you over for after work beer, you drink tasty bits from… https://www.instagram.com/p/BYuMAwMgFM_/",2017-09-01 10:00:00,34.2322,-118.3617
316,"Anytime any where, that's our Bear. He could sleep sound during a fire alarm drill for… https://www.instagram.com/p/BYuKiNInmtP/",2017-09-01 10:00:00,34.2322,-118.3617
